videoWebUrl,submittedVideoUrl,input,cid,createTime,createTimeISO,text,diggCount,likedByAuthor,pinnedByAuthor,repliesToId,replyCommentTotal,uid,uniqueId,avatarThumbnail,mentions,detailedMentions
https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754?q=makan%20siang%20gratis&t=1749624419077,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754?q=makan%20siang%20gratis&t=1749624419077,7475974810310296576,1740636088,2025-02-27T06:01:28.000Z,"itu fakta,jangan terbiasa mencari pembenaran,mencari kambing hitam. fakta ya fakta meskipun pahit harus diterima",15,FALSE,0.0,,0.0,6958726076303229952,ari.susanto576,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/94fbe3c2f1cb8e64e5bd835443dfa228~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4a0391af&x-expires=1749708000&x-signature=feo21G2g0CsNB7CdRiiHawQ2uBs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754?q=makan%20siang%20gratis&t=1749624419077,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754?q=makan%20siang%20gratis&t=1749624419077,7475643535498626048,1740558915,2025-02-26T08:35:15.000Z,"Uji ulang pemberian makan siang gratis.
LEBIH BAIK SEKOLAH GRATIS daripada makan siang gratis",135,FALSE,0.0,,4.0,6854381348745561088,randomku1._,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/86f761388aa2f255785eb3985c5d6f40~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e57ef3b9&x-expires=1749708000&x-signature=Lc6SGO2kuKnsMrFTOedkuIpKRHw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754?q=makan%20siang%20gratis&t=1749624419077,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754?q=makan%20siang%20gratis&t=1749624419077,7475679533422298112,1740567313,2025-02-26T10:55:13.000Z,"Pertamax aja bisa dioplos apalagi MBG, ingat yaa Bray yg ada kementrian aja bisa dikorup apalagi yang gak ada badan pengawasannya.inilah Konoha sesungguhnya 🔥",106,FALSE,0.0,,4.0,7075276667652260864,dedek_bko,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/d61fa4a6c17e0ce5ef55aa6f7676f384~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d8eb95ef&x-expires=1749708000&x-signature=XopexKwc%2BZi4v8IiHyck6difHrk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754?q=makan%20siang%20gratis&t=1749624419077,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754?q=makan%20siang%20gratis&t=1749624419077,7475851524506420224,1740607354,2025-02-26T22:02:34.000Z,Mending PENDIDIKAN GRATIS'. Masih ada di Daerah NEGERI BERBAYAR. COBA DEH CEK KOTA KALIAN,18,FALSE,0.0,,0.0,6787776612085990400,hendsu89,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/9dfe38f30a19a0458a8358683af03c44~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=41a14b2c&x-expires=1749708000&x-signature=HTbhUV1C0kLCeQQ0ho7mBA6oo8o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754?q=makan%20siang%20gratis&t=1749624419077,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754?q=makan%20siang%20gratis&t=1749624419077,7476087068164539392,1740662181,2025-02-27T13:16:21.000Z,Buang - buang uang negara' makan g gratis bikin masalah,8,FALSE,0.0,,0.0,6945094119430751232,siaulipormosa,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/67ae90b4c688688c50d13da7829bb939~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d1bb9705&x-expires=1749708000&x-signature=%2F7Yvset0kAgl9My%2BJk%2B7EeQBnus%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754?q=makan%20siang%20gratis&t=1749624419077,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754?q=makan%20siang%20gratis&t=1749624419077,7475654619365835776,1740561496,2025-02-26T09:18:16.000Z,"soalnya masaknya dini hari, mngkin masih panas lgsung ditutup jadi basi. mmg resiko nya bgtu. program prematur yg dibanggakan 58%.",346,FALSE,0.0,,17.0,7007746533382800384,anafa627,https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/f303eb434a332fe7b6b67953947818ef~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=303cf6eb&x-expires=1749708000&x-signature=rfD5lvta23eH6IkwapwVZgpmiUE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754?q=makan%20siang%20gratis&t=1749624419077,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754?q=makan%20siang%20gratis&t=1749624419077,7475668962766210048,1740564868,2025-02-26T10:14:28.000Z,"Lah kan mbg stands for MAKANAN BASI dan GAENAK, itu program tujuan utamanya buat korupsi",142,FALSE,0.0,,6.0,6987719614990222336,sakberasss,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/371edc4b9abbe3d3a240aab09f909f22~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e53f1a54&x-expires=1749708000&x-signature=gJUoins10e1QC2k6GuXr3xgWQ3M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754?q=makan%20siang%20gratis&t=1749624419077,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754?q=makan%20siang%20gratis&t=1749624419077,7475704248585012224,1740573062,2025-02-26T12:31:02.000Z,awas dedi corbuzzer liat 🗿,60,FALSE,0.0,,4.0,6598879966985224192,frs114,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/86e6189d3b41c0404d1a1321d55f6dd4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b16e0d5a&x-expires=1749708000&x-signature=IOlB4jWfVQ4bMnLgTykp79N%2FmHE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754?q=makan%20siang%20gratis&t=1749624419077,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754?q=makan%20siang%20gratis&t=1749624419077,7475736875815355392,1740580650,2025-02-26T14:37:30.000Z,tolong ini deddy corbuzier yg abis ngata ngatain anak SD dikasih,631,FALSE,0.0,,12.0,7282727128583291904,genusoryza,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/e4d7048f171385fff6bbfc1f090800a0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=63551190&x-expires=1749708000&x-signature=Fo3fGzTPMYiPKIrG6D2sOAs39Ik%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754?q=makan%20siang%20gratis&t=1749624419077,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754?q=makan%20siang%20gratis&t=1749624419077,7476037868465783808,1740650721,2025-02-27T10:05:21.000Z,kasih azka coba,5,FALSE,0.0,,0.0,7033799588389716992,sndal_yeye,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/6cfeb4213d424f1f39f36221c920055a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2dd35910&x-expires=1749708000&x-signature=WWMvlb7RNjQ88pQO1nk2WSKKBiY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754?q=makan%20siang%20gratis&t=1749624419077,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754?q=makan%20siang%20gratis&t=1749624419077,7475957799836730368,1740632087,2025-02-27T04:54:47.000Z,"banyak seperti pemerintahan sekarang, gak terima di kritik 🤣🤣🤣 padahal Tujuan ya untuk memperbaiki, bukan baperan 😅😅😅",14,FALSE,0.0,,0.0,7411434382416102400,just_wawan_irawan,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/0b660fff277d83fb770e2bd75269afee~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=dabf86f3&x-expires=1749708000&x-signature=b22AHEJ4EHU2iETXoQgp67IORN0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754?q=makan%20siang%20gratis&t=1749624419077,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754?q=makan%20siang%20gratis&t=1749624419077,7475917559558374400,1740622725,2025-02-27T02:18:45.000Z,jelas hambar karena dr atas dananya dipangkas,8,FALSE,0.0,,0.0,7337233677912851456,jual.tanaman.puri,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7337233878261694470~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4c723c0a&x-expires=1749708000&x-signature=P7fCV%2BYCkxF1Q%2BRWApS7w44CHSs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754?q=makan%20siang%20gratis&t=1749624419077,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754?q=makan%20siang%20gratis&t=1749624419077,7493889308227699712,1744807079,2025-04-16T12:37:59.000Z,Program Prabowo paling Mustahil di jalankan. tp banyak yg percaya sewaktu Kampanye😂😂😂,5,FALSE,0.0,,0.0,6606268455460552704,ngajuanyan,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/6f41c8d72b49200fcef7b7b49689f1ef~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ec932d05&x-expires=1749708000&x-signature=5KvRy3U3uvk%2F2usF%2BlOM3PCYhQ0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754?q=makan%20siang%20gratis&t=1749624419077,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754?q=makan%20siang%20gratis&t=1749624419077,7493902477696549888,1744810146,2025-04-16T13:29:06.000Z,please hentikan program ini.ganti BLT siswa saja..kalo gak mau pilih pendidikan gratis,5,FALSE,0.0,,0.0,6564544033468694528,incessuniq,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/33cc63981c74207d47faff5ce2736659~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1fa6fd78&x-expires=1749708000&x-signature=4iycinLivI2Y0AWgIRP%2Bx5pv5XU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754?q=makan%20siang%20gratis&t=1749624419077,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754?q=makan%20siang%20gratis&t=1749624419077,7475876816906404864,1740613248,2025-02-26T23:40:48.000Z,"Assu_dahlah hentikan saja itu program ""MBG"" Pak Presiden..!!
Anak² Kami lebih m'butuhkan Pendidikan Gratis daripada makan siang gratis..",104,FALSE,0.0,,6.0,6879758007400891392,mas.noor_01,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/a5a5160e15e8b2a4edfa7257d07f9f7f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6aed6646&x-expires=1749708000&x-signature=3pChkJsIKmLoFW9Op7JW5xorSK0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754?q=makan%20siang%20gratis&t=1749624419077,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754?q=makan%20siang%20gratis&t=1749624419077,7475730518181495808,1740579168,2025-02-26T14:12:48.000Z,"kalo jujur, sebetulnya hampir semua seperti itu.... kadang kadang diliput anak anak takut menyampaikan apa adanya.... seolah olah disetting supaya melaporkan baik baik saja 🙏🙏🙏🙏",9,FALSE,0.0,,0.0,7175893469742105600,sudrajatvangobras,https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/be5416404328a9026aec64a4a392b028~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d2aa33e8&x-expires=1749708000&x-signature=6dzPHszh1Ov%2F2YD4zHILsO4X908%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754?q=makan%20siang%20gratis&t=1749624419077,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754?q=makan%20siang%20gratis&t=1749624419077,7476007800125375488,1740643723,2025-02-27T08:08:43.000Z,nasi siang gratis rasa ternak mulyono🗿,5,FALSE,0.0,,0.0,7004832713387541504,_gtx135,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/97a33b52da14979675ae79bdf6376d3f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b4928f63&x-expires=1749708000&x-signature=jmBltkB0coBIUpYuNFykK7ebggo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754?q=makan%20siang%20gratis&t=1749624419077,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754?q=makan%20siang%20gratis&t=1749624419077,7475983880508834816,1740638152,2025-02-27T06:35:52.000Z,"hapus saja makan gratis.
ganti dengan sekolah gratis",7,FALSE,0.0,,0.0,7252665563045544960,jeminginpm,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7260182603200724997~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=49cba98c&x-expires=1749708000&x-signature=%2BEb0v0ciFowrdAW%2FHxD2fzV59ao%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754?q=makan%20siang%20gratis&t=1749624419077,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754?q=makan%20siang%20gratis&t=1749624419077,7475742211763471360,1740581882,2025-02-26T14:58:02.000Z,program unggulan kebanggaan kaum 58,7,FALSE,0.0,,0.0,6849290766397867008,priskapriskapriskila,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/0b9d26ee39eff1ab6d6457ed6a824cfe~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=16b5af65&x-expires=1749708000&x-signature=fzuXTRKkHtmgkv1Yy3mRDoWvsH8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754?q=makan%20siang%20gratis&t=1749624419077,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754?q=makan%20siang%20gratis&t=1749624419077,7475862140818605056,1740609851,2025-02-26T22:44:11.000Z,"kembalikan ke orang tuanya untuk memberi makan siang, tugas negara memberikan pekerjaan kpd orang tuanya",9,FALSE,0.0,,0.0,7284212691387466752,taufikansori18,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/cd1543a8e33cecc9a1fdfe8a5e20dc5e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=979abc74&x-expires=1749708000&x-signature=l5985exnq54DBROcILz3QppmxZU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754?q=makan%20siang%20gratis&t=1749624419077,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754?q=makan%20siang%20gratis&t=1749624419077,7475664164657873920,1740563749,2025-02-26T09:55:49.000Z,ini kalau ga bnr2 dipantau bukan memberi gizi malah membunuh secara perlahan jadinya,18,FALSE,0.0,,0.0,7330240457585050624,andikamalinmudo,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/2c0cc7eab5d8ef506c8e291192563bcd~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=84874622&x-expires=1749708000&x-signature=%2BWvUZiEv55cGScXj01Z6nghFD5g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
